t xx yy zz xxIn yyIn zzIn xxOut yyOut zzOut wptRefX wptRefY wptRefZ
127 0.122157637724789 0.496702292128 0.00198928539236507 0.0891561080044881 0.478790989113714 -0.00589958537373652 0.15515916744509 0.514613595142286 0.00987815615846666 0.152921454195 0.476040994923 0
128 0.118067017637982 0.497789002153107 0.00206743214400571 0.0861283834164902 0.480401783738829 -0.00583025537677472 0.150005651859474 0.515176220567385 0.00996511966478615 0.148152628211 0.477546645632 0
129 0.112810089285618 0.499374042809607 0.00216930889753071 0.0827462064831294 0.481486775013183 -0.00583154756683711 0.142873972088106 0.517261310606031 0.0101701653618985 0.143361615669 0.479006729757 0
130 0.108953287005071 0.500476643220571 0.00217956853835507 0.0798155894397599 0.483044432283173 -0.00578776171246569 0.138090984570383 0.51790885415797 0.0101468987891758 0.138570249036 0.480414702192 0
131 0.103725771191868 0.50112728195675 0.00219426520904686 0.0715299248480281 0.483966369033212 -0.0056746650620305 0.135921617535708 0.518288194880288 0.0100631954801242 0.133760923756 0.481775897359 0
132 0.0977270046114571 0.502506902219929 0.00219159091771993 0.0654823846603549 0.484760515177517 -0.00569341223886807 0.129971624562559 0.520253289262341 0.0100765940743079 0.128937943824 0.483089025587 0
133 0.0922713923866864 0.503846416827107 0.00250687060407857 0.0585235464033958 0.48656248303363 -0.00549980103271522 0.126019238369977 0.521130350620585 0.0105135422408724 0.124100749598 0.484354213308 0
134 0.0861972740462685 0.505078131343036 0.00264573929613925 0.0526704087963727 0.488193650138917 -0.00544502096766763 0.119724139296164 0.521962612547155 0.0107364995599461 0.119247614757 0.485571834412 0
135 0.0826357444968429 0.505575709738286 0.00266588976795496 0.0489122059515558 0.489067075478836 -0.00533348270449565 0.11635928304213 0.522084343997735 0.0106652622404056 0.114384743126 0.486740311193 0
136 0.07771033583745 0.506409276592964 0.00257350934476214 0.0452823737044459 0.490004158961515 -0.00540805322696405 0.110138297970454 0.522814394224413 0.0105550719164883 0.109513509479 0.487859397 0
137 0.0737685947636893 0.507093011000464 0.00247722367205321 0.0410306740946201 0.491462856778603 -0.00539722825331255 0.106506515432758 0.522723165222326 0.010351675597419 0.104640716546 0.488927725171 0
138 0.0695241156585964 0.507774659338607 0.0023818236173135 0.0379027993868708 0.492461495166923 -0.00554292949086407 0.101145431930322 0.523087823510292 0.0103065767254911 0.0997387005988 0.489951213493 0
139 0.0640820258401271 0.50833153727375 0.00235394852235043 0.0313908121712191 0.493621596461696 -0.00549164227136791 0.0967732395090352 0.523041478085805 0.0101995393160688 0.0948307765452 0.49092476391 0
140 0.05912914133162 0.508888168207714 0.00236767996737714 0.025694656071263 0.494309249187626 -0.00561367621564439 0.092563626591977 0.523467087227803 0.0103490361503987 0.0899156426264 0.491848734075 0
141 0.0547512991317593 0.509717312825179 0.00221276768662472 0.0231933241783217 0.495655914711702 -0.00563733330463048 0.0863092740851969 0.523778710938655 0.0100628686778799 0.0849968578148 0.492722573221 0
142 0.0505717388362339 0.510062154115179 0.00220349195175664 0.0192528678954613 0.496226967837261 -0.00568390993910653 0.0818906097770065 0.523897340393097 0.0100908938426198 0.0800735883893 0.493546573732 0
